date,tweet_id,tweet_text,source,in_reply_to_screen_name,user_name,user_screen_name,location,user_url,n_followers,verified
2021-06-18 12:27:20,1405864708876517383,":
Monasterio,
xenófoba por convicción,
criminal y falsificadora por dinero.

@ivanedlm la pareja de la morena
@monasterioR 
@vox_es @VOX_Congreso @madrid_vox 
@Macarena_Olona @Santi_ABASCAL @Ortega_Smith @RuizSolas @MariscalZabala @MeerRocio @jlsteeg @Jorgebuxade @FMartinezVidal_ https://t.co/3n7vnHDbdx",Twitter Web App,,没有审慎™ 🇪🇸 Χωρίς σύνεση™ ❤💛💜 #ⒶⓃⓉⒾⒻⒶ🔻,Sine_Prudentia,Centrum Iberia,https://twitter.com/Sine_Prudentia,100,False
2021-06-18 12:26:57,1405864610985611266,@acualor @monasterioR @vox_asambleamad @VOX_Congreso @Santi_ABASCAL @Macarena_Olona @Ortega_Smith @calmarma @rromerovilches @PabloGCabiedes @ihenriquezluna @_RuizBartolome @MariscalZabala No os cansais de hacer el ridículo con tantas querellas y recursos😂🤣,Twitter for Android,acualor,Fernando ,ElAzote74,,https://twitter.com/ElAzote74,4,False
2021-06-18 12:26:42,1405864547198640135,"Informes de Opinión Pública. Valoraciones líderes Junio.
@sanchezcastejon 32,5%
@pablocasado_ 19,3%
@Santi_ABASCAL 16,2%
@Yolanda_Diaz_ 32,8%
@InesArrimadas 17,8%
@agarzon 23,9%
@ierrejon 36,0
@ionebelarra 16,1
https://t.co/IWC5OA420K https://t.co/xVEBXkHyrP",Twitter Web App,,Simple Lógica,s_logica,Madrid,https://twitter.com/s_logica,3843,False
2021-06-18 12:26:08,1405864404844007428,@rooney_v @Santi_ABASCAL Los contagios los suben el gobierno asu antojo con las subidas de ciclos de los pcr cateto.,Twitter for Android,rooney_v,Jose Antonio Sanchez Portillo,titoelportillo,,https://twitter.com/titoelportillo,149,False
2021-06-18 12:25:57,1405864357641265152,"@MaraCapdevila4 @MJesusCalderon @Santi_ABASCAL @Macarena_Olona Por su flamante cargo de Presidente, me cae muy bien.",Twitter for iPhone,MaraCapdevila4,Vicente J. García,VicenteGPa,,https://twitter.com/VicenteGPa,285,False
2021-06-18 12:25:45,1405864309318619136,"@Santi_ABASCAL Hipócrita… 2,8… aaaaaajajajaja al rincón de pensar, por nazi.",Twitter for iPhone,Santi_ABASCAL,Mario Vaquerizo,MarioVaguerizo,Madrid,https://twitter.com/MarioVaguerizo,4217,False
2021-06-18 12:25:24,1405864218851696641,@Margari2012 @VOX_Europa_ @Santi_ABASCAL @GiorgiaMeloni Aquí l única comunista es @KeikoFujimori  que con el mismo discurso de Chávez !!! Quiere regalar el perú y saquearlo a sus anchas !!!,Twitter for iPhone,Margari2012,NubeCaida,NubeCaida35,,https://twitter.com/NubeCaida35,31,False
2021-06-18 12:25:14,1405864178288664576,"@Santi_ABASCAL Nos quitan "" el tapa bocas "", pero nos abligaran a llevar ""tapa rabos""para tapar "" sus vergüenzas"".",Twitter for Android,Santi_ABASCAL,José A.,JosAnto52,,https://twitter.com/JosAnto52,58,False
2021-06-18 12:24:50,1405864076740284416,"@Santi_ABASCAL Sánchez me recuerda a ""El GUASÓN"", pero sin la mascarilla blanca en el rostro. Un psicópata mitómano que aunque da risa escucharlo, es mortal.",Twitter for Android,Santi_ABASCAL,I stand with Israel.,JuanT97689316,,https://twitter.com/JuanT97689316,165,False
2021-06-18 12:24:37,1405864024114405380,@Santi_ABASCAL @Jorgebuxade https://t.co/P3TDOUhPTH,Twitter for Android,Santi_ABASCAL,Sofia Gerard,SofiaGerard3,,https://twitter.com/SofiaGerard3,342,False
2021-06-18 12:24:37,1405864022734422019,"@raulboro @Santi_ABASCAL https://t.co/UGAROefVLU
Lo único distinto hace 2 semanas es que aún no había empezado la Eurocopa.",Twitter for Android,raulboro,ᨖ αиα,anadesdepucela,España,https://twitter.com/anadesdepucela,4347,False
2021-06-18 12:24:27,1405863982330748934,"@Santi_ABASCAL @Lolol1234568 Has oído hablar de la campaña de vacunación, ceporro?",Twitter for Android,Santi_ABASCAL,Sardinilla,Pedrete666,,https://twitter.com/Pedrete666,595,False
2021-06-18 12:23:55,1405863845651005444,@Chusbrave @Santi_ABASCAL @Jorgebuxade No me lo digas. La tierra es plana.,Twitter for iPhone,Chusbrave,V,vdevendetta1570,Euskal Herria,https://twitter.com/vdevendetta1570,128,False
2021-06-18 12:23:15,1405863681452355590,"@Santi_ABASCAL @Jorgebuxade Estos lo van a felicitar
Su papá ideológico y maquiavelico que mueve los hilos allá por los confines del mundo
Con lo peor del mundo
Por supuesto
Un ""tonto muy viajado"" como dijo buen periodista Hispanoamericano
Yo añado muy HDLGP también
Será otra orden como detener venezolanos https://t.co/UvUoaKEC1H",Twitter for Android,Santi_ABASCAL,Sofia Gerard,SofiaGerard3,,https://twitter.com/SofiaGerard3,342,False
2021-06-18 12:23:14,1405863675932590080,"@Santi_ABASCAL @Macarena_Olona Pero por qué no te callassss, pero tú de verdad crees que la inmensa mayoría de esta sociedad puede creer tus mensajes de odio , pero no te das cuenta que estamos en otro siglo ? Que la época que tú adoras está ya superada, venga hombre haber si cambiáis y nos vendrá bien.",Twitter for Android,Santi_ABASCAL,Pizarro2505_,Pizarro25051,,https://twitter.com/Pizarro25051,89,False
2021-06-18 12:22:17,1405863435859005444,@MalaMalamente @Santi_ABASCAL @Macarena_Olona Son de lo que no hay .,Twitter Web App,MalaMalamente,workless 4758 🎗️🇦🇷💛,VLOGA58,Tierra,https://twitter.com/VLOGA58,708,False
2021-06-18 12:21:59,1405863361162715138,"@Santi_ABASCAL Y lo que nos queda presiente, #SoloQuedaVox",Twitter for Android,Santi_ABASCAL,AlVader,alfrehzhz,Las Palmas de Gran Canaria,https://twitter.com/alfrehzhz,2655,False
2021-06-18 12:21:46,1405863305349107717,@Santi_ABASCAL Te has olvidado del ridículo internacional en la cumbre de la OTAN,Twitter Web App,Santi_ABASCAL,El Zenobita,elcaracolpeludo,Madrid,https://twitter.com/elcaracolpeludo,1075,False
2021-06-18 12:21:42,1405863287611441153,"@rooney_v @Santi_ABASCAL En exteriores no hay, ni hubo prácticamente contagios.
El casi que único riesgo de contraer el covid en exteriores, es mantener conversaciones cara a cara durante minutos. (o morreos en los botellones 😄) Con mantener cierta cautela arreglado",Twitter Web App,rooney_v,Remo 68,Remo68,,https://twitter.com/Remo68,47,False
2021-06-18 12:21:40,1405863281122758660,"@perillas55 @Santi_ABASCAL @Macarena_Olona Malditos comunistas, narcoterrorista, felones, rompe España, traidores bolivianos.",Twitter for iPhone,perillas55,V,vdevendetta1570,Euskal Herria,https://twitter.com/vdevendetta1570,128,False
2021-06-18 12:21:31,1405863241637576708,"@Santi_ABASCAL Señor presidente en andalucia el criminal de @JuanMa_Moreno  quiere tenernos casi todo el verano asfixiados , con el peligro de crearnos graves enfermedades a causa de la mascarilla @AndaluciaVox @vox_malaga @vox_es  Hacer algo por favor.",Twitter for Android,Santi_ABASCAL,Jose Antonio Sanchez Portillo,titoelportillo,,https://twitter.com/titoelportillo,149,False
2021-06-18 12:21:30,1405863240941412355,@VicenteGPa @MJesusCalderon @Santi_ABASCAL @Macarena_Olona Por?,Twitter for iPhone,VicenteGPa,María,MaraCapdevila4,,https://twitter.com/MaraCapdevila4,852,False
2021-06-18 12:21:14,1405863172293246976,@ONPE_oficial @pcorvetto @JNE_Peru @Europarl_ES @VOX_Congreso @Santi_ABASCAL                 #SOSPerú https://t.co/ChQJnFBucT,Twitter for iPhone,ONPE_oficial,Milena,Milenadovil,,https://twitter.com/Milenadovil,675,False
2021-06-18 12:21:13,1405863167717261317,@anthgp @CarloNewhouse @Santi_ABASCAL Hahaha. La revista de salud que se vende en los quioscos.,Twitter Web App,anthgp,Jᴜᴀɴᴍᴀ シ,TheiaAndTheMoon,,https://twitter.com/TheiaAndTheMoon,1304,False
2021-06-18 12:21:11,1405863161291579400,"@Santi_ABASCAL Por favor, sea serio Sr. Abascal",Twitter for Android,Santi_ABASCAL,Locomotoraroja,locomotoraroja,,https://twitter.com/locomotoraroja,168,False
2021-06-18 12:20:45,1405863048460521476,@Santi_ABASCAL JAJAJAJAJAJAJAJAJA mira que tienes🥚🥚,Twitter for iPhone,Santi_ABASCAL,Ab-Hascal 🇮🇨❤️,AbHascal,Jerez de la Frontera,https://twitter.com/AbHascal,1120,False
2021-06-18 12:20:30,1405862985508216837,@MaraCapdevila4 @MJesusCalderon @Santi_ABASCAL @Macarena_Olona Por cierto felicidades a Isabelita,Twitter Web App,MaraCapdevila4,Vicente J. García,VicenteGPa,,https://twitter.com/VicenteGPa,285,False
2021-06-18 12:19:44,1405862794189225995,"@Santi_ABASCAL Ese traidor, a parte de traficar con la sangre de nuestros héroes, sería capaz por permanecer en el Falcon, de poner a su madre a trabajar en las saunas de su suegro.",Twitter for iPad,Santi_ABASCAL,Ciriaco,Ciriaco1212,ESPAÑA - SANTIAGO ,https://twitter.com/Ciriaco1212,823,False
2021-06-18 12:19:38,1405862768989945859,@VicenteGPa @MJesusCalderon @Santi_ABASCAL @Macarena_Olona Ecolimpia😂😂😂😂😂tú lo has dicho!!! 😂😂😂,Twitter for iPhone,VicenteGPa,María,MaraCapdevila4,,https://twitter.com/MaraCapdevila4,852,False
2021-06-18 12:19:33,1405862749272526852,"@Santi_ABASCAL @Jorgebuxade Ya toca que los totalitarios socios de narcocomunistas y teocratas de otros tráficos ilegales dejen de pisar derechos fundamentales de los españoles
Ellos no lo van a notar
Testimonio gráfico de verano de 2020
Encima de él de supuesta justicia y un investigado por justicia
Pufff https://t.co/yqyXyHDZbv",Twitter for Android,Santi_ABASCAL,Sofia Gerard,SofiaGerard3,,https://twitter.com/SofiaGerard3,342,False
2021-06-18 12:19:24,1405862711318265864,"@Santi_ABASCAL Solo hace falta mirar hacia fuera y ver  lo que hacen otros países....Austria..test de antígenos en farmacias (baratos) obligatorios para entrar en tiendas y restaurantes..y por supuesto sin mascarilla por la calle, aquí solo prohíben y obligan sin dar soluciones!",Twitter for Android,Santi_ABASCAL,María Luisa Montblanch,LuisaMontblanch,,https://twitter.com/LuisaMontblanch,8,False
2021-06-18 12:19:21,1405862699318251526,@Santi_ABASCAL @VOX_Europa_ 👌 https://t.co/Q3ICfNA3Cl,Twitter for Android,Santi_ABASCAL,Gorbeiako,gorbeiako1,Vitoria-Gasteiz,https://twitter.com/gorbeiako1,823,False
2021-06-18 12:19:18,1405862687251341317,@Europarl_ES @VOX_Congreso @Santi_ABASCAL @CNNEE @foxnewspolitics              #FraudeEnMesa                 #SOSPerú https://t.co/JR0jdXa3qR,Twitter for iPhone,Europarl_ES,Milena,Milenadovil,,https://twitter.com/Milenadovil,675,False
2021-06-18 12:19:04,1405862624869429249,"@Silvani37066491 @Santi_ABASCAL Conozco al fabricante de mascarillas Wolfratex, y hasta lo que yo sé, no rinden cuentas a nadie. Igual tú tienes información privilegiada.",Twitter for iPhone,Silvani37066491,V,vdevendetta1570,Euskal Herria,https://twitter.com/vdevendetta1570,128,False
2021-06-18 12:18:43,1405862538290606086,"@Silvani37066491 @Santi_ABASCAL Por ahora el que más ha ganado ha sido éste
https://t.co/Bgg49uYg2O",Twitter Web App,Silvani37066491,Nacho,BcnNatxo,País Valencià,https://twitter.com/BcnNatxo,439,False
2021-06-18 12:18:37,1405862514114678790,"@MaraCapdevila4 @MJesusCalderon @Santi_ABASCAL @Macarena_Olona ojo con masmadrid, que son como podemos pero con una imagen mas ecolimpia",Twitter Web App,MaraCapdevila4,Vicente J. García,VicenteGPa,,https://twitter.com/VicenteGPa,285,False
2021-06-18 12:18:19,1405862438080323590,"@Santi_ABASCAL @vox_es Pero vamos a ver, trastornao, que tú pedías abrir TODO el 19 de Marzo DEL AÑO PASADO. Que estáis de atar.",Twitter for iPhone,Santi_ABASCAL,Camarrada Gaztea 🔻,GayumbosR,,https://twitter.com/GayumbosR,225,False
2021-06-18 12:18:14,1405862417448513537,"@Santi_ABASCAL @VOX_Europa_ Eso ya lo hubiera hecho VOX 🇪🇸 sin sacar rendimiento político.
Sáncheeeeeeez ¡¡DEGENERADO, PREVARICADOR Y CORRUPTO!!",Twitter for Android,Santi_ABASCAL,Gorbeiako,gorbeiako1,Vitoria-Gasteiz,https://twitter.com/gorbeiako1,823,False
2021-06-18 12:17:55,1405862336020287491,"@Santi_ABASCAL Tú, con mascarilla o sin ella, das el mismo asco.",Twitter for Android,Santi_ABASCAL,Carlos,Tiritifardari,,https://twitter.com/Tiritifardari,151,False
2021-06-18 12:17:46,1405862299735400453,@Fran_azorbus @OrSkuar @Santi_ABASCAL Que sean dos: el tuyo y el mío.,Twitter for Android,Fran_azorbus,Protestón,Protestn3,,https://twitter.com/Protestn3,52,False
2021-06-18 12:17:37,1405862263630831618,"@Santi_ABASCAL @Macarena_Olona Lo increíble es que siga en el poder !!!! Hay situaciones que no podemos claudicar , insisto todos a la calle todos los días, en Barcelona cada viernes cortan una avenida muy importante de entrada y salida de la ciudad y NADIE  hace NADAAAA  🇪🇸🇪🇸",Twitter for iPhone,Santi_ABASCAL,Quioba57,quioba57,,https://twitter.com/quioba57,3,False
2021-06-18 12:17:20,1405862188401762305,@Santi_ABASCAL Cada día me da más asco el miserable de presidente que tenemos que sufrir,Twitter for Android,Santi_ABASCAL,Juan González,pimeinch,,https://twitter.com/pimeinch,14,False
2021-06-18 12:17:12,1405862156638248962,Vaya por dios dos ataques seguidos en la comunidad donde gobiernan los nazis!!!!!!! Pero el partido del señor @Santi_ABASCAL sin ilegalizar.... mierda de país https://t.co/TWAzhEpSxC,Twitter for iPhone,,Eric Gomez,Usain_choto69,,https://twitter.com/Usain_choto69,310,False
2021-06-18 12:16:57,1405862091890823178,"@adri_bar @BILBOA05524971 @Santi_ABASCAL Yo puedo hablar de vagos, o tampoco?",Twitter for iPhone,adri_bar,V,vdevendetta1570,Euskal Herria,https://twitter.com/vdevendetta1570,128,False
2021-06-18 12:16:48,1405862056843153416,"@OrSkuar @Santi_ABASCAL Bravo machote, un pin???",Twitter for Android,OrSkuar,wholock12,Fran_azorbus,"Alicante, España",https://twitter.com/Fran_azorbus,55,False
2021-06-18 12:16:47,1405862052002926595,@Javier31084297 @rwide2006 @Santi_ABASCAL Te has encontrado??? 👏👏👏👏👏👏🤣🤣,Twitter for Android,Javier31084297,LaVida12,LVida12,,https://twitter.com/LVida12,242,False
2021-06-18 12:16:09,1405861891134705672,@giorgigay @soyVoxita @vox_es @Santi_ABASCAL Toma bot https://t.co/tW396a47ZZ,Twitter for Android,giorgigay,Benicato79,benicato79,,https://twitter.com/benicato79,629,False
2021-06-18 12:16:08,1405861886722293761,@BILBOA05524971 @Santi_ABASCAL Cuánta verdad en un tuit. Vox es una banda total.,Twitter for Android,BILBOA05524971,El Observador,Baby_Boss_Boy,"Valencia, España",https://twitter.com/Baby_Boss_Boy,27,False
2021-06-18 12:15:49,1405861809211465728,"@Santi_ABASCAL @Macarena_Olona Acabar con las mascarillas en plena pandemia cuando no había vacunas, no era una medida, era un suicidio Santi.
Ahora que hay vacunas y la vacunación va toda hostia es el momento de hacerlo.
No quieras llevarte el mérito, que no cuela.",Twitter for iPhone,Santi_ABASCAL,🔻Malamente🔻,MalaMalamente,Galicia Calidade,https://twitter.com/MalaMalamente,16984,False
2021-06-18 12:15:46,1405861797664641028,"@Santi_ABASCAL Hablando de honradez. NOS preocupa que tu estés VIVO, porque los de VOX sobráis en el mundo.
Te quiero",Twitter Web App,Santi_ABASCAL,Katximba,Petroveketu,España,https://twitter.com/Petroveketu,47,False
2021-06-18 12:15:32,1405861738457845764,"@bread2g @rooney_v @Santi_ABASCAL Se ha demostrado que las mascarillas es el mejor método para evitar contagios, después de la vacunación, claro. Me parece que el que te dejas engañar eres tú.",Twitter for iPhone,bread2g,V,vdevendetta1570,Euskal Herria,https://twitter.com/vdevendetta1570,128,False
2021-06-18 12:15:27,1405861716831899652,"@Silvani37066491 @Santi_ABASCAL Eres tonto? Gana el gobierno o ganan las arcas del estado? Retiro la primera pregunta, es bastante evidente la respuesta.",Twitter for Android,Silvani37066491,El Observador,Baby_Boss_Boy,"Valencia, España",https://twitter.com/Baby_Boss_Boy,27,False
2021-06-18 12:15:21,1405861691120926723,"@Santi_ABASCAL @Jorgebuxade Este psicopata Sanc-HEZ merece la cárcel por todo el daño que está haciendo en españa, el uso de mascarilla es una aberración con intención política de sumisión, la fecha es justo después que termina la enseñanza, es un grandísimo esbirro del mal y la perversion.",Twitter for iPhone,Santi_ABASCAL,Es deplorable vivir dominado por la estulticia😡,Chusbrave,Madrid,https://twitter.com/Chusbrave,3730,False
2021-06-18 12:15:04,1405861621138874370,@Santi_ABASCAL @Macarena_Olona Telemadrid corta la señal con la asamblea de Madrid cuando está interviniendo Monasterio.,Twitter Web App,Santi_ABASCAL,vicente llaneza,perillas55,,https://twitter.com/perillas55,56,False
2021-06-18 12:14:35,1405861498967166980,"@JacintaLaPunky @soyVoxita @vox_es @Santi_ABASCAL Lo que hemos mejorado,birlocha",Twitter for Android,JacintaLaPunky,Benicato79,benicato79,,https://twitter.com/benicato79,629,False
2021-06-18 12:14:18,1405861425789255682,"@Santi_ABASCAL A tí @sanchezcastejon  no te hace ni puñetero caso.
No seas tan fatuo y ridículo.
Eres un ""fake"" político. https://t.co/SxDRvr90GS",Twitter for Android,Santi_ABASCAL,JL (Capi) 😎,capi1950,y qué te importa.,https://twitter.com/capi1950,436,False
2021-06-18 12:14:09,1405861387734294529,@Santi_ABASCAL Con Biden también trataría este tema.,Twitter for Android,Santi_ABASCAL,Antonio FaGa,anfaga1955,Palma,https://twitter.com/anfaga1955,7700,False
2021-06-18 12:14:07,1405861382151606277,"@Santi_ABASCAL Al menos Rajoy tuvo la decencia de decir que subia los impuestos habiendo prometido lo contrario. Este sinverguenza, no dice ni pio. Y luego le dijo indecente a Rajoy. Estos 2 años que le quedan, van a ser muy amargos, para la clase media y baja. La ruina ya ha entrado. Dios mio!",Twitter Web App,Santi_ABASCAL,Juan Adriano Jimenez Martinez,juanadr101,,https://twitter.com/juanadr101,95,False
2021-06-18 12:13:57,1405861337138405378,@Trebol_5K @Santi_ABASCAL ¿Has llamao a un taxi?,Twitter Web App,Trebol_5K,Jᴜᴀɴᴍᴀ シ,TheiaAndTheMoon,,https://twitter.com/TheiaAndTheMoon,1304,False
2021-06-18 12:13:49,1405861306817732613,@Santi_ABASCAL @Macarena_Olona El socialismo va a cámara lenta y dependiendo de intereses personales.,Twitter for iPhone,Santi_ABASCAL,Miss Simpatía,luccia_miss,España,https://twitter.com/luccia_miss,12209,False
2021-06-18 12:13:32,1405861235787173890,@Och8bitsMania @Santi_ABASCAL Qué fácil de manipular es usted.,Twitter for Android,Och8bitsMania,El Observador,Baby_Boss_Boy,"Valencia, España",https://twitter.com/Baby_Boss_Boy,27,False
2021-06-18 12:13:24,1405861199451918338,"@Santi_ABASCAL 🤣🤣🤣🤣 el día 25 el virus seguirá matando pero el 26, de vacaciones no? Cuanto paleto. 
Y por supuesto Santi, Perico es un mamarracho.",Twitter for Android,Santi_ABASCAL,Tinieblas,Tiniebl09731776,,https://twitter.com/Tiniebl09731776,14,False
2021-06-18 12:13:18,1405861177209626634,"@MrX02417567 @Santi_ABASCAL No, los vacunados muy probablemente van a colapsar los hospitales desde octubre a marzo del año que viene.

Esperemos que no colapsen otras instalaciones.

Por Dios que me equivoqué 🙏🙏

La verdad será revelada y ya será demasiado tarde...",Twitter for Android,MrX02417567,RebelZot,RebelZot,Global,https://twitter.com/RebelZot,11,False
2021-06-18 12:12:57,1405861088839733250,"@Santi_ABASCAL No os Dan ninguna razón. Vosotros lo pedistéis cuando aún había casi mil muertos al día y miles de contagios, cuando la vacunación ni había empezado, en definitiva, en pleno auge MORTAL del virus y no se lo permitía ningún país del mundo. Ahora va bien la vacunacikn. Hay control.",Twitter for Android,Santi_ABASCAL,El Observador,Baby_Boss_Boy,"Valencia, España",https://twitter.com/Baby_Boss_Boy,27,False
2021-06-18 12:12:23,1405860945864400898,@Santi_ABASCAL @thriller_80 Los empresarios queremos tranquilidad política y estabilidad económica. No nos cegamos tanto con los detalles ideológicos y los pulsos políticos. Entiendo perfectamente las declaraciones del jefe de la patronal.,Twitter for Android,Santi_ABASCAL,JulioNeo,NeoSpain,"Madrid, planeta tierra.",https://twitter.com/NeoSpain,1081,False
2021-06-18 12:11:54,1405860821163446275,"@Santi_ABASCAL Pero que payaso eres Abascal, te sigo para saber que existe gente más estupida que yo . Gracias",Twitter for iPhone,Santi_ABASCAL,lopnie,lopnierub,,https://twitter.com/lopnierub,4,False
2021-06-18 12:11:23,1405860692528353284,"@MrX02417567 @TECOLASTE @UnMundoFalaz @Santi_ABASCAL Art 21 GG
""(2) Parteien, die nach ihren Zielen oder nach dem Verhalten ihrer Anhänger darauf ausgehen, die freiheitliche demokratische Grundordnung zu beeinträchtigen oder zu beseitigen oder den Bestand der Bundesrepublik Deutschland zu gefährden, sind verfassungswidrig.""",Twitter Anwalt,MrX02417567,Gesetz des Tages Bot 🤖,GesetzDesTages,Bundesrepublik Deutschland,https://twitter.com/GesetzDesTages,2309,False
2021-06-18 12:11:17,1405860669690351618,"@TECOLASTE @UnMundoFalaz @Santi_ABASCAL Art. 21 Absatz 2 GG , Grundgesetzes für die Bundesrepublik Deutschland… de nada😉 https://t.co/5T7ZDCzarr",Twitter for iPhone,TECOLASTE,MrX,MrX02417567,,https://twitter.com/MrX02417567,71,False
2021-06-18 12:11:17,1405860666251034625,@Santi_ABASCAL Ahora que estamos todos vacunados se quitan no en plena pandemia payaso,Twitter for Android,Santi_ABASCAL,Salvador baño,Salvabcn1980,"Barcelona, Cataluña",https://twitter.com/Salvabcn1980,86,False
2021-06-18 12:10:57,1405860582130135046,@bread2g @rooney_v @Santi_ABASCAL El gobierno socialcomunista no existe. Todo ha sido un sueño. Despierta.,Twitter Web App,bread2g,Jᴜᴀɴᴍᴀ シ,TheiaAndTheMoon,,https://twitter.com/TheiaAndTheMoon,1304,False
2021-06-18 12:10:54,1405860570524524548,"@Santi_ABASCAL Cuando lo dijiste la incidencia estaba por las nubes, subnormal.",Twitter for Android,Santi_ABASCAL,mtmx,matzzxz,,https://twitter.com/matzzxz,118,False
2021-06-18 12:10:49,1405860551956348930,@BILBOA05524971 @Santi_ABASCAL https://t.co/hJyIdXoJ3v,Twitter Web App,BILBOA05524971,Juan de Ayolas,ayolas_de,Castilla- Río de la Plata,https://twitter.com/ayolas_de,951,False
2021-06-18 12:10:36,1405860496906067972,"@Santi_ABASCAL Adelane abascal no decaigas por ninguna critica y lucha tenemos que ser los que eramos y uniros para sacar A pedro Sanchez
Viva españa viva el Rey",Twitter for Android,Santi_ABASCAL,Consuelo Marin,Consuel08096593,,https://twitter.com/Consuel08096593,2,False
2021-06-18 12:10:05,1405860366240845831,@vox_es @Santi_ABASCAL No existe iberoamerica lo que existe es latinoamerica etiendes españolete de m.........,Twitter for Android,vox_es,Julio Cesar Guzman Arrayo,ArroyoJCesar,,https://twitter.com/ArroyoJCesar,0,False
2021-06-18 12:09:58,1405860337048510464,@Santi_ABASCAL El 23 f se indultaron a todos los picoletos que sacaron tanques y armas. A ellos si a los catalanes no. Fachas de mierda que sois. Solo queréis guerra .,Twitter for Android,Santi_ABASCAL,Salvador baño,Salvabcn1980,"Barcelona, Cataluña",https://twitter.com/Salvabcn1980,86,False
2021-06-18 12:09:58,1405860335408631816,"@juanrab2012 @Santi_ABASCAL @cibeles5 Ir por la calle solo y sin aglomeraciones, por el monte o haciendo deporte... NO TIENE SENTIDO y viene gente ignorante como tú a defender la mascarilla?

Con esta medida de quitar la mascarilla en exteriores, asumen que nunca ha sido necesaria.

Dejemos de hacernos los imbéciles.",Twitter for Android,juanrab2012,RebelZot,RebelZot,Global,https://twitter.com/RebelZot,11,False
2021-06-18 12:09:52,1405860309420720129,"@Santi_ABASCAL Venga, hombre. Cuando queríais quitar las mascarillas era una locura hacerlo. La situación no es la misma. Menudo tramposo.",Twitter Web App,Santi_ABASCAL,Raúl Boró Herrera 🇪🇦,raulboro,,https://twitter.com/raulboro,234,False
2021-06-18 12:09:31,1405860223055806467,"@Santi_ABASCAL Y tú quieres ser él Presidente de España ??? Si no supiste ni gestionar un chiringuito 🤣🤣🤣 claro en política se la 💩💩💩 no pagas con tus vienes ehhh ¿ porqué no proponéis una propuesta de ley , qué político qué la 💩💩💩 para con su patrimonio ??? ¡ VENGA PAYASO !!! https://t.co/bTKpcSNocG",Twitter for iPhone,Santi_ABASCAL,toni,toni97476404,,https://twitter.com/toni97476404,0,False
2021-06-18 12:09:21,1405860181750255616,@TECOLASTE @MrX02417567 @Santi_ABASCAL Que habla señor?,Twitter for iPhone,TECOLASTE,🥜,cacahuetepelado,,https://twitter.com/cacahuetepelado,58,False
2021-06-18 12:08:43,1405860023553736711,@Santi_ABASCAL Esto es para salir a la calle todos los españoles....Poco a poco se está convirtiendo esto en una dictadura comunista...,Twitter for Android,Santi_ABASCAL,Titan,Titan47543894,,https://twitter.com/Titan47543894,2,False
2021-06-18 12:07:16,1405859658351382531,"@Santi_ABASCAL Bueno, yo llevo 13 meses saliendo todos los dias a la calle sin mascarilla. Hay mucho interes politico en seguir estirando el chicle de ka PLANDEMIA.",Twitter for Android,Santi_ABASCAL,Or.️Skuat. ✝️ y 👑 de 🇪🇸,OrSkuar,Sistema Solar. Via Lactea.,https://twitter.com/OrSkuar,137,False
2021-06-18 12:06:57,1405859576390488064,@Santi_ABASCAL Perro Sánchez eres un hijo puta,Twitter for iPhone,Santi_ABASCAL,jose,jose53806591,,https://twitter.com/jose53806591,560,False
2021-06-18 12:05:31,1405859217840521218,"@bread2g @rooney_v @Santi_ABASCAL Decir que no eran necesarias para gente sana en ese momento salvo muchas vidas de enfermos de todo tipo y médicos que si las necesitaban. Acabasteis con el papel del culo, piénsalo.",Twitter for Android,bread2g,JOTAEMECE,Jess53501563,"Elda, España",https://twitter.com/Jess53501563,291,False
2021-06-18 12:05:30,1405859214199754752,"@Santi_ABASCAL @Isabelperezmoi1 Es un psicópata engreido y dañino.
@sanchezcastejon https://t.co/YXEpiKTugQ",Twitter for Android,Santi_ABASCAL,Pool newman,cefa_lopodo, 🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸,https://twitter.com/cefa_lopodo,897,False
2021-06-18 12:05:27,1405859201558188039,"@antonlosada @Santi_ABASCAL Losada llama “todos” a secesionistas, iglesia y empresariado catalán y a 199 diputados del congreso que no deben representar muy bien a los ciudadanos si las encuestas dicen que un 70% españoles están en contra. La noticia es que Losada excluye del “todos” a ese 70%..😭😭",Twitter for iPhone,antonlosada,Carmen Parra,CarmenP04574583,,https://twitter.com/CarmenP04574583,7,False
2021-06-18 12:05:12,1405859135703375879,@Santi_ABASCAL Y de cuando inventasteis la aspirina que eh!!! Que!!!! SI ES QUE OS QUITAN TODOS LOS SUPERMERITOS QUE CONSEGUIS POR VUESTRA SUPERINTELIGENCIA!!!! https://t.co/QHBiKTvROI,Twitter for Android,Santi_ABASCAL,Anarking Skywalker 🖕🖖🔥,AnarkingSkywal4,,https://twitter.com/AnarkingSkywal4,30,False
2021-06-18 12:05:08,1405859121174360075,@madrid_power 😂😂😂😂💚💚💚💚💚 Ole ole mi @Santi_ABASCAL,Twitter for Android,madrid_power,Indomable🏹(gema),GemaIndomable,,https://twitter.com/GemaIndomable,3400,False
2021-06-18 12:05:00,1405859084948193281,@Santi_ABASCAL https://t.co/0uGuQ09Jst,Twitter for Android,Santi_ABASCAL,Joan,Joan12326761,,https://twitter.com/Joan12326761,64,False
